trial_id	session_id	mode_id	participant_id	expected_sentence	typed_sentence	msd	wpm	start_tstamp	end_tstamp	duration
103	12	eyeswipe2	A06	I like to play tennis.	I like to play tennis.	0.0	18.508997429305914	39225.0	57191.0	13615.0
104	12	eyeswipe2	A06	She wears too much makeup.	She wears too much makeup.	0.0	16.12989945696005	57192.0	81163.0	18599.0
105	12	eyeswipe2	A06	The fire blazed all weekend.	The fire blazed all weekend.	0.0	19.51337027222356	81163.0	102564.0	16604.0
106	12	eyeswipe2	A06	I want to hold your hand.	I want to hold your hand.	0.0	16.550772944083675	102565.0	126832.0	17401.0
107	12	eyeswipe2	A06	Dashing through the snow.	Dashing through the snow.	0.0	15.908086610693768	126833.0	162712.0	18104.0
108	12	eyeswipe2	A06	Every apple from every tree.	Every apple from every tree.	0.0	14.805337232681412	162713.0	191282.0	21884.0
109	12	eyeswipe2	A06	Granite is the hardest of all rocks.	Granite is the hardest of all rocks.	0.0	16.412019850728772	191283.0	221936.0	25591.0
110	12	eyeswipe2	A06	Love means many things.	Love means many things.	0.0	10.726039085036364	221936.0	251939.0	24613.0
111	12	eyeswipe2	A06	This equation is too complicated.	This equation is too complicated.	0.0	8.661523886858845	251940.0	300728.0	44334.0
112	12	eyeswipe2	A06	Good jobs for those with education.	Good jobs for those with education.	0.0	14.263739337155641	300729.0	338311.0	28604.0
16	3	eyeswipe2	A06	Stay away from strangers.	Stay away from strangers.	0.0	11.525993516628647	16979.0	51433.0	24987.0
17	3	eyeswipe2	A06	An enlarged nose suggests you are a liar.	An enlarged nose suggests when you are a liar.	5.0	9.329002833252712	51434.0	117538.0	57884.0
18	3	eyeswipe2	A06	I can see the rings on saturn.	I can ease see the rings on saturn.	5.0	5.311462604959968	117540.0	203548.0	76815.0
19	3	eyeswipe2	A06	Six daughters and seven sons.	Six daughters and seven sons.	0.0	5.772005772005772	203549.0	277310.0	58212.0
20	3	eyeswipe2	A06	Can i skate with sister today.	Can i skate with sister today.	0.0	8.507933403417843	277310.0	330162.0	40903.0
16	5	eyeswipe1	A11	For murder you get a long prison sentence.	For murder you get a long prison sentence.	0.0	9.043286462641301	25138.0	98827.0	54405.0
17	5	eyeswipe1	A11	This watch is too expensive.	This watch is too expensive.	0.0	6.981554904326841	98828.0	169213.0	46408.0
18	5	eyeswipe1	A11	Rapidly running short on words.	Rapidly running short on words.	0.0	9.668063164679342	169213.0	214589.0	37236.0
19	5	eyeswipe1	A11	My bank account is overdrawn.	My bank account is overdrawn.	0.0	7.672108688206416	214590.0	264664.0	43795.0
20	5	eyeswipe1	A11	The accident scene is a shrine for fans.	The accident scene is a shrine for fans.	0.0	5.347899121253328	264665.0	360827.0	87511.0
21	6	eyeswipe1	A11	The four seasons will come.	The four seasons will come.	0.0	5.82187307570301	8696.0	77607.0	53591.0
22	6	eyeswipe1	A11	Mary had a little lamb.	Mary had a little lamb.	0.0	6.008466475488189	77608.0	128129.0	43938.0
23	6	eyeswipe1	A11	Be discreet about your meeting.	Be discreet about your meeting.	0.0	7.0653347202323715	128129.0	185260.0	50953.0
24	6	eyeswipe1	A11	Pumping helps if the roads are slippery.	Pumping helps if the roads are slippery.	0.0	11.817584970456037	185260.0	232413.0	39602.0
25	6	eyeswipe1	A11	We must redouble our efforts.	We must redouble our efforts.	0.0	6.572255692042876	232414.0	291626.0	51124.0
26	6	eyeswipe1	A11	Superman never wore a mask.	Superman never wore a mask.	0.0	10.248998094737535	291626.0	329671.0	30442.0
44	10	eyeswipe1	A11	Get your priorities in order.	Get your priorities in order.	0.0	12.099387828592006	6513.0	39669.0	27770.0
45	10	eyeswipe1	A11	My favorite subject is psychology.	My favorite subject is psychology.	0.0	12.486598978369175	39670.0	84620.0	31714.0
46	10	eyeswipe1	A11	Gamblers eventually loose their shirts.	Gamblers eventually loose their shirts.	0.0	8.877294761228026	84621.0	142652.0	51367.0
47	10	eyeswipe1	A11	The rationale behind the decision.	The rationale behind the decision.	0.0	12.13198125057443	142652.0	182853.0	32641.0
48	10	eyeswipe1	A11	What a monkey sees a monkey will do.	What a monkey sees a monkey will do.	0.0	10.391152675721814	182853.0	229640.0	40419.0
49	10	eyeswipe1	A11	Frequently asked questions.	Frequently asked questions.	0.0	16.43489254108723	229641.0	254980.0	18984.0
50	10	eyeswipe1	A11	A big scratch on the tabletop.	A big scratch on the tabletop.	0.0	11.47000659195781	254980.0	291340.0	30340.0
51	10	eyeswipe1	A11	Burglars never leave their business card.	Burglars never leave their business card.	0.0	7.397019617512444	291340.0	362234.0	64891.0
0	1	eyeswipe1	A11	Saving that child was an heroic effort.	Saving that child was an heroic effort.	0.0	5.3491618473377365	7229.0	128929.0	85247.0
1	1	eyeswipe1	A11	Stay away from strangers.	Stay away from strangers.	0.0	5.965697240865026	128929.0	220804.0	48276.0
2	1	eyeswipe1	A11	Reading week is just about here.	Reading week is just about here.	0.0	6.722203147870399	220805.0	330110.0	55339.0
31	8	eyeswipe1	A11	The price of gas is high.	The price of gas is high.	0.0	5.652489646915664	7531.0	67326.0	50951.0
32	8	eyeswipe1	A11	We missed your birthday.	We missed your birthday.	0.0	12.284137439914543	67327.0	96818.0	22468.0
33	8	eyeswipe1	A11	This is a very good idea.	This is a very good idea.	0.0	7.128536422365783	96819.0	158511.0	40401.0
34	8	eyeswipe1	A11	Gas bills are sent monthly.	Gas bills are sent monthly.	0.0	8.718493265522829	158514.0	200759.0	35786.0
35	8	eyeswipe1	A11	Obligations must be met first.	Obligations must be met first.	0.0	5.538138357973805	200760.0	273881.0	62837.0
36	8	eyeswipe1	A11	We dine out on the weekends.	We dine out on the weekends.	0.0	5.509360812120594	273881.0	338917.0	58809.0
74	14	eyeswipe1	A11	I agree with you.	I agree with you.	0.0	6.0478155416259805	22954.0	60680.0	31747.0
75	14	eyeswipe1	A11	File all complaints in writing.	File all complaints in writing.	0.0	10.405225735591653	60682.0	107663.0	34598.0
76	14	eyeswipe1	A11	My favorite web browser.	My favorite web browser.	0.0	8.577821979114868	107666.0	152323.0	32176.0
77	14	eyeswipe1	A11	That is very unfortunate.	That is very unfortunate.	0.0	10.91570648878108	152324.0	184554.0	26384.0
78	14	eyeswipe1	A11	The assault took six months.	The assault took six months.	0.0	5.839310817143064	184555.0	248739.0	55486.0
79	14	eyeswipe1	A11	People blow their horn a lot.	People blow their horn alot.	1.0	10.79172634313693	248739.0	288521.0	30023.0
80	14	eyeswipe1	A11	But the levee was dry.	But the levee was dry.	0.0	8.593643432001091	288521.0	326250.0	29324.0
88	16	eyeswipe1	A11	Very reluctant to enter.	Very reluctant to enter.	0.0	11.614206362565223	7940.0	38112.0	23764.0
89	16	eyeswipe1	A11	The dreamers of dreams.	The dreamers of dreams.	0.0	10.600281068058623	38113.0	70072.0	24905.0
90	16	eyeswipe1	A11	Our fax number has changed.	Our fax number has changed.	0.0	9.615977316156076	70072.0	110401.0	32446.0
91	16	eyeswipe1	A11	All good boys deserve fudge.	All good boys deserve fudge.	0.0	8.043095102152273	110404.0	157113.0	40283.0
92	16	eyeswipe1	A11	Questioning the wisdom of the courts.	Questioning the wisdom of the courts.	0.0	8.179649335403491	157114.0	216419.0	52814.0
93	16	eyeswipe1	A11	Shivering is one way to keep warm.	Shivering is one way to keep warm.	0.0	6.518303924150645	216420.0	283763.0	60752.0
94	16	eyeswipe1	A11	The sun rises in the east.	The sun rises in the east.	0.0	8.405244872800628	283764.0	326968.0	35692.0
11	4	eyeswipe1	A11	Elections bring out the best.	Elections bring out the best.	0.0	6.4634029046840435	6776.0	72209.0	51985.0
12	4	eyeswipe1	A11	An excellent way to communicate.	An excellent way to communicate.	0.0	12.063430294775756	72209.0	111791.0	30837.0
13	4	eyeswipe1	A11	Are you sure you want this.	Are you sure you want this.	0.0	7.71055753262159	111791.0	160724.0	40464.0
14	4	eyeswipe1	A11	A psychiatrist will help you.	A psychiatrist will help you.	0.0	4.420238377141053	160725.0	243861.0	76014.0
15	4	eyeswipe1	A11	I like baroque and classical music.	I like baroque and classical music.	0.0	3.977887624674603	243862.0	354269.0	102567.0
81	15	eyeswipe1	A11	Mystery of the lost lagoon.	Mystery of the lost lagoon.	0.0	11.28431408007523	9601.0	44570.0	27649.0
82	15	eyeswipe1	A11	Rain rain go away.	Rain rain go away.	0.0	4.167177350165462	44571.0	99763.0	48954.0
83	15	eyeswipe1	A11	Three two one zero blast off.	Three two one zero blast off.	0.0	8.465181900634889	99764.0	151806.0	39692.0
84	15	eyeswipe1	A11	Nobody cares anymore.	Nobody cares anymore.	0.0	12.320961034960726	151807.0	179258.0	19479.0
85	15	eyeswipe1	A11	A dog is the best friend of a man.	A dog is the best friend of a man.	0.0	6.079400657066536	179258.0	254754.0	65138.0
86	15	eyeswipe1	A11	This system of taxation.	This system of taxation.	0.0	9.97398091934085	254757.0	300804.0	27672.0
87	15	eyeswipe1	A11	Get aboard the ship is leaving.	Get aboard the ship is leaving.	0.0	7.28922005345428	300806.0	358377.0	49388.0
37	9	eyeswipe1	A11	Do not worry about this.	Do not worry about this.	0.0	5.707668128050294	17475.0	71246.0	48356.0
38	9	eyeswipe1	A11	Only an idiot would lie in court.	Only an idiot would lie in court.	0.0	8.273722313194865	71247.0	124071.0	46412.0
39	9	eyeswipe1	A11	Go out for some pizza and beer.	Go out for some pizza and beer.	0.0	8.86153846153846	124073.0	170560.0	40625.0
40	9	eyeswipe1	A11	Express delivery is very fast.	Express delivery is very fast.	0.0	9.565958382583359	170561.0	212541.0	36379.0
41	9	eyeswipe1	A11	My car always breaks in the winter.	My car always breaks in the winter.	0.0	8.136728955188161	212542.0	271306.0	50143.0
42	9	eyeswipe1	A11	Quick there is someone knocking.	Quick there is someone knocking.	0.0	11.463437182213182	271306.0	320647.0	32451.0
43	9	eyeswipe1	A11	Where did you get such a silly idea.	Where did you get such a silly idea.	0.0	8.913223403578023	320648.0	373757.0	47121.0
52	11	eyeswipe1	A11	Do not feel too bad about it.	Do not feel too bad about it.	0.0	6.953210686422614	8724.0	64768.0	48323.0
53	11	eyeswipe1	A11	Rejection letters are discouraging.	Rejection letters are discouraging.	0.0	10.584755876096093	64768.0	121311.0	38546.0
54	11	eyeswipe1	A11	Elephants are afraid of mice.	Elephants are afraid of mice.	0.0	7.987448295535587	121311.0	169146.0	42066.0
55	11	eyeswipe1	A11	They love to yap about nothing.	They love to yap about nothing.	0.0	12.239485941590452	169149.0	204677.0	29413.0
56	11	eyeswipe1	A11	I am going to a music lesson.	I am going to a music lesson.	0.0	7.599918572301011	204680.0	255047.0	44211.0
57	11	eyeswipe1	A11	What to do when the oil runs dry.	What to do when the oil runs dry.	0.0	7.380215640675751	255047.0	315247.0	52031.0
27	7	eyeswipe1	A11	The registration period is over.	The registration period is over.	0.0	6.301560144326055	6948.0	72908.0	59033.0
28	7	eyeswipe1	A11	I can see the rings on saturn.	I can see the rings on saturn.	0.0	4.4312581971909895	72909.0	157985.0	78533.0
29	7	eyeswipe1	A11	Just what the doctor ordered.	Just what the doctor ordered.	0.0	9.487505294366793	157986.0	200544.0	35415.0
30	7	eyeswipe1	A11	Exceed the maximum speed limit.	Exceed the maximum speed limit.	0.0	3.339517625231911	200545.0	390783.0	107800.0
66	13	eyeswipe1	A11	Learn to walk before you run.	Learn to walk before you run.	0.0	9.612083762444215	9436.0	51303.0	34956.0
67	13	eyeswipe1	A11	A very traditional way to dress.	A very traditional way to dress.	0.0	9.899672672113262	51304.0	104661.0	37577.0
68	13	eyeswipe1	A11	We have enough witnesses.	We have enough witnesses.	0.0	14.043984980738283	104662.0	135974.0	20507.0
69	13	eyeswipe1	A11	Sent this by registered mail.	Sent this by registered mail.	0.0	11.938601478112563	135975.0	170587.0	28144.0
70	13	eyeswipe1	A11	Wishful thinking is fine.	Wishful thinking is fine.	0.0	8.153327860034539	170587.0	214514.0	35323.0
71	13	eyeswipe1	A11	Why do you ask silly questions.	Why do you ask silly questions.	0.0	7.153502235469449	214517.0	272383.0	50325.0
72	13	eyeswipe1	A11	One heck of a question.	One heck of a question.	0.0	9.352416040810544	272384.0	306394.0	28228.0
73	13	eyeswipe1	A11	Gun powder must be handled with care.	Gun powder must be handled with care.	0.0	9.602774134750039	306394.0	356672.0	44987.0
3	2	eyeswipe1	A11	Give me one spoonful of coffee.	Give me one spoonful of coffee.	0.0	8.436643153429731	9172.0	61621.0	42671.0
4	2	eyeswipe1	A11	The coronation was very exciting.	The coronation was very exciting.	0.0	6.816971418427126	61621.0	128070.0	56330.0
5	2	eyeswipe1	A11	Luckily my wallet was found.	Luckily my wallet was found.	0.0	6.670647093944947	128070.0	191972.0	48571.0
6	2	eyeswipe1	A11	Six daughters and seven sons.	Six daughters and seven sons.	0.0	2.6678947452001713	191973.0	343421.0	125942.0
58	12	eyeswipe1	A11	Electric cars need big fuel cells.	Electric cars need big fuel cells.	0.0	13.587702443041449	6661.0	41679.0	29144.0
59	12	eyeswipe1	A11	Dormitory doors are locked at midnight.	Dormitory doors are locked at midnight.	0.0	9.738803579437455	41680.0	94905.0	46823.0
60	12	eyeswipe1	A11	A little encouragement is needed.	A little encouragement is needed.	0.0	12.44490536686544	94906.0	131750.0	30856.0
61	12	eyeswipe1	A11	The ropes of a new organization.	The ropes of a new organization.	0.0	11.544190665342601	131750.0	172763.0	32224.0
62	12	eyeswipe1	A11	A correction had to be published.	A correction had to be published.	0.0	9.851963978756704	172768.0	218003.0	38977.0
63	12	eyeswipe1	A11	Information super highway.	Information super highway.	0.0	16.28310898827616	218004.0	243876.0	18424.0
64	12	eyeswipe1	A11	Companies announce a merger.	Companies announce a merger.	0.0	14.923310764128784	243877.0	271219.0	21711.0
65	12	eyeswipe1	A11	A thoroughly disgusting thing to say.	A thoroughly disgusting thing to say.	0.0	12.205803407453452	271220.0	326780.0	35393.0
7	3	eyeswipe1	A11	I cannot believe i ate the whole thing.	I cannot believe i ate the whole thing.	0.0	4.93891343904341	7154.0	114950.0	92328.0
8	3	eyeswipe1	A11	House with new electrical panel.	House with new electric panel.	2.0	5.761875589847177	114950.0	204392.0	60397.0
9	3	eyeswipe1	A11	What you see is what you get.	What you see is what you get.	0.0	6.8735552236974	204392.0	273852.0	48883.0
10	3	eyeswipe1	A11	The dog buried the bone.	The dog buried the bone.	0.0	7.756512941573223	273852.0	320310.0	35583.0
20	5	eyeswipe2	A11	You should visit to a doctor.	You should visit to a doctor.	0.0	4.72899748068289	12694.0	110959.0	71051.0
21	5	eyeswipe2	A11	The first time he tried to swim.	The first time he tried to swim.	0.0	7.492899873104115	110960.0	168251.0	49647.0
22	5	eyeswipe2	A11	Tickets are very expensive.	Tickets are very expensive.	0.0	11.158798283261802	168253.0	207629.0	27960.0
23	5	eyeswipe2	A11	Canada has ten provinces.	Canada has ten provinces.	0.0	7.092897251502315	207630.0	258070.0	40604.0
24	5	eyeswipe2	A11	This is a non profit organization.	This is a non profit organization.	0.0	10.658054097698828	258071.0	299622.0	37155.0
25	5	eyeswipe2	A11	Is there any indication of this.	Is there any indication of this.	0.0	11.324545648269353	299631.0	338830.0	32849.0
26	6	eyeswipe2	A11	Traveling to conferences is fun.	Travelling to conferences is fun.	1.0	7.333562507161682	6756.0	65178.0	52362.0
27	6	eyeswipe2	A11	Take a coffee break.	Take a coffee break.	0.0	9.157729846969515	65180.0	100551.0	24897.0
28	6	eyeswipe2	A11	Beware the ides of march.	Beware the ides of march.	0.0	7.382533131680808	100551.0	146730.0	39011.0
29	6	eyeswipe2	A11	I will put on my glasses.	I will put on my glasses.	0.0	7.254042617500378	146731.0	191191.0	39702.0
30	6	eyeswipe2	A11	Where can my little dog be.	Where can my little dog be.	0.0	6.564137089478446	191192.0	250074.0	47531.0
31	6	eyeswipe2	A11	No exchange without a bill.	No exchange without a bill.	0.0	8.811070319118894	250075.0	298626.0	35410.0
32	6	eyeswipe2	A11	Destruction of the rain forest.	Destruction of the rain forest.	0.0	14.311839071320664	298627.0	329447.0	25154.0
56	10	eyeswipe2	A11	A security force of eight thousand.	A security force of eight thousand.	0.0	13.308108813360297	12901.0	51037.0	30658.0
57	10	eyeswipe2	A11	The location of the crime.	The location of the crime.	0.0	15.988062246855682	51038.0	78668.0	18764.0
58	10	eyeswipe2	A11	Chemical spill took forever.	Chemical spill took forever.	0.0	20.185658214441467	78669.0	99929.0	16051.0
59	10	eyeswipe2	A11	Protect your environment.	Protect your environment.	0.0	21.991447770311545	99930.0	118412.0	13096.0
60	10	eyeswipe2	A11	Batman wears a cape.	Batman wears a cape.	0.0	12.992933667654434	118412.0	143117.0	17548.0
61	10	eyeswipe2	A11	Please try to be home before midnight.	Please try to be home before midnight.	0.0	18.239329581399172	143118.0	173472.0	24343.0
62	10	eyeswipe2	A11	Peek out the window.	Peek out the window.	0.0	8.796975075237286	173472.0	206339.0	25918.0
63	10	eyeswipe2	A11	The second largest country.	The second largest country.	0.0	12.87341145403532	206340.0	235318.0	24236.0
64	10	eyeswipe2	A11	My bike has a flat tire.	My bike has a flat tire.	0.0	10.635428307194328	235319.0	266338.0	25951.0
65	10	eyeswipe2	A11	A duck quacks to ask for food.	A duck quacks to ask for food.	0.0	12.329058315028696	266339.0	307422.0	28226.0
66	10	eyeswipe2	A11	My watch fell in the water.	My watch fell in the water.	0.0	13.436692506459949	307423.0	339821.0	23220.0
0	1	eyeswipe2	A11	An airport is a very busy place.	An airport is a very busy place.	0.0	5.255944727807056	25937.0	102939.0	70777.0
1	1	eyeswipe2	A11	The presidential suite is very busy.	The stock.	29.0	0.6075470848990797	102939.0	392777.0	177764.0
2	1	eyeswipe2	A11	Players must know all the rules.	Posted players must know all the rules.	7.0	4.431788362668014	392779.0	502505.0	102893.0
40	8	eyeswipe2	A11	Coalition governments never work.	Coalition governments never work.	0.0	16.409555147215933	8340.0	39502.0	23401.0
41	8	eyeswipe2	A11	Peering through a small hole.	Peering through a small hole.	0.0	12.926059859967683	39503.0	75767.0	25994.0
42	8	eyeswipe2	A11	Jumping right out of the water.	Jumping right out of the water.	0.0	14.294790343074968	75768.0	105838.0	25184.0
43	8	eyeswipe2	A11	Two or three cups of coffee.	Two or three cups of coffee.	0.0	12.18274111675127	105839.0	136762.0	26595.0
44	8	eyeswipe2	A11	Meet tomorrow in the lavatory.	Meet tomorrow in the lavatory.	0.0	14.824912669336287	136763.0	167857.0	23474.0
45	8	eyeswipe2	A11	Arguing with the boss is futile.	Arguing with the boss is futile.	0.0	7.683569141794899	167857.0	227681.0	48415.0
46	8	eyeswipe2	A11	Careless driving results in a fine.	Careless driving results in a fine.	0.0	11.811365544393944	227682.0	287023.0	34543.0
47	8	eyeswipe2	A11	Dinosaurs have been extinct for ages.	Dinosaurs have been extinct for ages.	0.0	7.656045085598837	287024.0	357133.0	56426.0
94	14	eyeswipe2	A11	Watch out for low flying objects.	Watch out for low flying objects.	0.0	15.533980582524274	16100.0	46376.0	24720.0
95	14	eyeswipe2	A11	This is too much to handle.	This is too much to handle.	0.0	7.20238232646183	46378.0	95378.0	43319.0
96	14	eyeswipe2	A11	Are you talking to me.	Are you talking to me.	0.0	9.940436274703169	95379.0	126304.0	25351.0
97	14	eyeswipe2	A11	All together in one big pile.	All together in one big pile.	0.0	16.091954022988507	126305.0	152169.0	20880.0
98	14	eyeswipe2	A11	The bus was very crowded.	The bus was very crowded.	0.0	5.167309590024222	152170.0	211969.0	55735.0
99	14	eyeswipe2	A11	Sad to hear that news.	Sad to hear that news.	0.0	9.57847124558136	211970.0	243128.0	26309.0
100	14	eyeswipe2	A11	The library is closed today.	The library is closed today.	0.0	8.480565371024735	243129.0	290566.0	38205.0
101	14	eyeswipe2	A11	Important for political parties.	Important for political parties.	0.0	11.934169580700011	290567.0	328008.0	31171.0
111	16	eyeswipe2	A11	The quick brown fox jumped.	The quick brown fox jumped.	0.0	8.198875282493299	6983.0	49859.0	38054.0
112	16	eyeswipe2	A11	You will loose your voice.	You will loose your voice.	0.0	9.685855422464728	49860.0	90553.0	30973.0
113	16	eyeswipe2	A11	Please keep this confidential.	Please keep this confidential.	0.0	17.985425603390354	90554.0	114140.0	19349.0
114	16	eyeswipe2	A11	Lydia wants to go home.	Lydia wants to go home.	0.0	15.952625536286183	114141.0	134088.0	16549.0
115	16	eyeswipe2	A11	Every apple from every tree.	Every apple from every tree.	0.0	13.408376096672738	134089.0	162896.0	24164.0
116	16	eyeswipe2	A11	Do you like to shop on sunday.	Do you like to shop on sunday.	0.0	9.969918349806617	162896.0	203006.0	34905.0
117	16	eyeswipe2	A11	She wears too much makeup.	She wears too much makeup.	0.0	16.750418760469014	203007.0	227430.0	17910.0
118	16	eyeswipe2	A11	Interactions between men and women.	Interactions between men and women.	0.0	14.48400724200362	227431.0	264663.0	28169.0
119	16	eyeswipe2	A11	Time to go shopping.	Time to go shopping.	0.0	15.324640408657077	264663.0	287176.0	14878.0
120	16	eyeswipe2	A11	We drive on parkways.	We drive on parkways.	0.0	11.23700721041296	287177.0	312835.0	21358.0
14	4	eyeswipe2	A11	It should be sunny tomorrow.	It should be sunny tomorrow.	0.0	3.96713643765841	11175.0	98007.0	81671.0
15	4	eyeswipe2	A11	Her majesty visited our country.	Her majesty visited our country.	0.0	13.073733042805932	98008.0	133407.0	28454.0
16	4	eyeswipe2	A11	Victims deserve more redress.	Refer victims deserve more redress.	6.0	6.2189433893241475	133408.0	211952.0	65606.0
17	4	eyeswipe2	A11	An injustice is committed every day.	An injustice is committed every day.	0.0	14.910536779324056	211952.0	247389.0	28168.0
18	4	eyeswipe2	A11	Interesting observation was made.	Interesting observation was made.	0.0	18.377602297200287	247390.0	295506.0	20895.0
19	4	eyeswipe2	A11	Zero in on the facts.	Zero in on the facts.	0.0	4.166739005885519	295507.0	362429.0	57599.0
102	15	eyeswipe2	A11	On the way to the cottage.	On the way to the cottage.	0.0	8.783487044356608	10038.0	50446.0	34155.0
103	15	eyeswipe2	A11	Pay off a mortgage for a house.	Pay off a mortgage for a house.	0.0	10.152284263959391	50448.0	91207.0	35460.0
104	15	eyeswipe2	A11	Where did you get that tie.	Where did you get that tie.	0.0	13.373339048435492	91208.0	120255.0	23330.0
105	15	eyeswipe2	A11	With each step forward.	With each step forward.	0.0	16.59020926286684	120255.0	143162.0	15913.0
106	15	eyeswipe2	A11	A good stimulus deserves a good response.	A good stimulus deserves a good response.	0.0	9.25961649755006	143165.0	199494.0	51838.0
107	15	eyeswipe2	A11	This library has many books.	This library has many books.	0.0	15.697674418604654	199495.0	227140.0	20640.0
108	15	eyeswipe2	A11	Sign the withdrawal slip.	Sign the withdrawal slip.	0.0	10.897532919630693	227141.0	264645.0	26428.0
109	15	eyeswipe2	A11	All work and no play.	All work and no play.	0.0	10.936431989063568	264646.0	291278.0	21945.0
110	15	eyeswipe2	A11	Always cover all the bases.	Always cover all the bases.	0.0	16.34706067274442	291279.0	318852.0	19086.0
48	9	eyeswipe2	A11	A yard is almost as a meter.	A yard is almost as a meter.	0.0	6.093432633716994	11736.0	68797.0	53172.0
49	9	eyeswipe2	A11	Traveling requires a lot of fuel.	Traveling requires alot of fuel.	1.0	10.085400569337128	68798.0	109743.0	36885.0
50	9	eyeswipe2	A11	Accompanied by an adult.	Accompanied by an adult.	0.0	17.342130065975493	109744.0	129656.0	15915.0
51	9	eyeswipe2	A11	The water was monitored daily.	The water was monitored daily.	0.0	7.749348653884695	129657.0	178785.0	44907.0
52	9	eyeswipe2	A11	A good response to the question.	A good response to the question.	0.0	15.26091237282573	178785.0	208257.0	24376.0
53	9	eyeswipe2	A11	This person is a disaster.	This person is a disaster.	0.0	14.52503147090152	208258.0	237654.0	20654.0
54	9	eyeswipe2	A11	Universally understood to be wrong.	Universally ty understood to be wrong.	3.0	9.215633367234688	237655.0	300355.0	48179.0
55	9	eyeswipe2	A11	Dolphins leap high out of the water.	Dolphins leap high out of the water.	0.0	12.820904179004241	300356.0	342467.0	32759.0
67	11	eyeswipe2	A11	Toss the ball around.	Toss the ball around.	0.0	11.176826712615844	5286.0	31522.0	21473.0
68	11	eyeswipe2	A11	Quit while you are ahead.	Quit while you are ahead.	0.0	8.03728406775877	31524.0	72760.0	35833.0
69	11	eyeswipe2	A11	Love means many things.	Love means many things.	0.0	15.699333967649858	72761.0	98169.0	16816.0
70	11	eyeswipe2	A11	Apartments are too expensive.	Apartments are too expensive.	0.0	18.452413641605798	98170.0	121167.0	18209.0
71	11	eyeswipe2	A11	A problem with the engine.	A problem with the engine.	0.0	9.439008274863921	121168.0	161769.0	31783.0
72	11	eyeswipe2	A11	We park in driveways.	We park in driveways.	0.0	11.379261296287517	161770.0	187554.0	21091.0
73	11	eyeswipe2	A11	The chancellor was very boring.	The chancellor was very boring.	0.0	19.291570655377527	187555.0	214247.0	18661.0
74	11	eyeswipe2	A11	The union will go on strike.	The union will go on strike.	0.0	14.797223237120937	214247.0	240242.0	21896.0
75	11	eyeswipe2	A11	We are having spaghetti.	We are having spaghetti.	0.0	7.501223025493287	240243.0	283292.0	36794.0
76	11	eyeswipe2	A11	We better investigate this.	We better investigate this.	0.0	10.221799954132948	283295.0	323643.0	30523.0
33	7	eyeswipe2	A11	Teaching services will help.	Teaching services will help.	0.0	6.332330062932416	8566.0	74806.0	51166.0
34	7	eyeswipe2	A11	You have my sympathy.	You have my symphony.	3.0	16.737568868121905	74807.0	94798.0	14339.0
35	7	eyeswipe2	A11	I will meet you at noon.	I will meet you at noon.	0.0	9.751271905031091	94799.0	136389.0	28304.0
36	7	eyeswipe2	A11	You must make an appointment.	You must make an appointment.	0.0	15.535417051969668	136390.0	165035.0	21628.0
37	7	eyeswipe2	A11	Have a good weekend.	Have a good weekend.	0.0	4.192178277897291	165036.0	229069.0	54387.0
38	7	eyeswipe2	A11	The early bird gets the worm.	The early bird gets the worm.	0.0	15.166561343324002	229070.0	255844.0	22154.0
39	7	eyeswipe2	A11	I can play much better now.	I can play much better now.	0.0	4.982354162341707	255846.0	332140.0	62621.0
85	13	eyeswipe2	A11	The elevator door appears to be stuck.	The elevator door appears to be stuck.	0.0	16.715608764400272	10478.0	42950.0	26562.0
86	13	eyeswipe2	A11	Make my day you sucker.	Make my day you sucker.	0.0	13.81403380252211	42952.0	70840.0	19111.0
87	13	eyeswipe2	A11	Rent is paid at the beginning of the month.	Rent is paid at the beginning of the month.	0.0	10.406128053186876	70841.0	124059.0	48433.0
88	13	eyeswipe2	A11	Bring the offenders to justice.	Bring the offenders to justice.	0.0	18.98834326704995	124060.0	146877.0	18959.0
89	13	eyeswipe2	A11	We are subjects and must obey.	We are subjects and must obey.	0.0	9.598676044683492	146878.0	187754.0	36255.0
90	13	eyeswipe2	A11	Just like it says on the can good.	Just like it says on the can good.	0.0	7.9617194097068635	187755.0	246764.0	49738.0
91	13	eyeswipe2	A11	Communicate through email.	Communicate through email.	0.0	22.650056625141563	246765.0	266628.0	13245.0
92	13	eyeswipe2	A11	Do a good deed to someone.	Do a good deed to someone.	0.0	13.2890365448505	266629.0	302083.0	22575.0
93	13	eyeswipe2	A11	Keep receipts for all your expenses.	Keep receipts for all your expenses.	0.0	10.058193835764063	302084.0	348898.0	41757.0
3	2	eyeswipe2	A11	Travel at the speed of light.	Travel at the speed of light.	0.0	5.995717344753746	6825.0	75120.0	56040.0
4	2	eyeswipe2	A11	I like to play tennis.	I like to play tennis.	0.0	11.731297425631954	75121.0	113158.0	21481.0
5	2	eyeswipe2	A11	Effort is what it will take.	Effort is what it will take.	0.0	6.079711776626886	113158.0	180428.0	53292.0
6	2	eyeswipe2	A11	Neither a borrower nor a lender be.	Neither a borrower nor a lender be.	0.0	15.624401639030369	180432.0	211781.0	26113.0
7	2	eyeswipe2	A11	The postal service is very slow.	The park postal service is very slow.	5.0	5.809106312024312	211782.0	300430.0	74366.0
8	2	eyeswipe2	A11	Longer than a football field.	Longer than a football field.	0.0	8.736803785948306	300431.0	353981.0	38458.0
